30.030000,23.645000,17.260000,19.580000,22.940000,37.700000,9.040000,73.291300
29.940000,23.500000,17.060000,19.420000,22.820000,34.600000,8.370000,73.527900
29.850000,23.355000,16.860000,19.250000,22.690000,31.700000,7.720000,73.748900
29.760000,23.210000,16.660000,19.090000,22.570000,28.800000,7.090000,73.954500
29.670000,23.065000,16.460000,18.930000,22.450000,26.200000,6.520000,74.144400
29.580000,22.920000,16.260000,18.770000,22.330000,23.400000,5.960000,74.318900
29.490000,22.780000,16.070000,18.610000,22.210000,20.800000,5.440000,74.477700
29.390000,22.635000,15.880000,18.450000,22.080000,18.400000,4.950000,74.621000
29.300000,22.495000,15.690000,18.300000,21.970000,16.200000,4.490000,74.748700
29.200000,22.350000,15.500000,18.150000,21.850000,14.200000,4.070000,74.836500
29.110000,22.215000,15.320000,18.000000,21.730000,12.400000,3.690000,74.908500
29.010000,22.075000,15.140000,17.850000,21.620000,10.800000,3.340000,74.964300
28.910000,21.940000,14.970000,17.700000,21.500000,9.400000,3.030000,75.003900
28.810000,21.805000,14.800000,17.560000,21.380000,8.200000,2.760000,75.027100
28.710000,21.670000,14.630000,17.420000,21.270000,7.300000,2.520000,75.034200
28.610000,21.535000,14.460000,17.280000,21.160000,6.500000,2.320000,75.025100
28.510000,21.405000,14.300000,17.140000,21.050000,5.900000,2.150000,75.000100
28.410000,21.270000,14.130000,17.010000,20.940000,5.500000,2.020000,74.959200
28.300000,21.135000,13.970000,16.880000,20.830000,5.200000,1.930000,74.902800
28.200000,21.010000,13.820000,16.750000,20.720000,5.200000,1.870000,74.831600
28.100000,20.880000,13.660000,16.620000,20.620000,5.200000,1.840000,74.746600
28.000000,20.755000,13.510000,16.490000,20.510000,5.400000,1.850000,74.648400
27.900000,20.630000,13.360000,16.370000,20.410000,5.600000,1.880000,74.537400
27.800000,20.510000,13.220000,16.250000,20.310000,5.900000,1.950000,74.414100
27.700000,20.385000,13.070000,16.130000,20.210000,6.300000,2.030000,74.278800
27.600000,20.265000,12.930000,16.010000,20.110000,6.700000,2.150000,74.132000
27.500000,20.145000,12.790000,15.900000,20.010000,7.100000,2.270000,73.973800
27.400000,20.025000,12.650000,15.780000,19.910000,7.500000,2.400000,73.804600
27.300000,19.910000,12.520000,15.680000,19.820000,7.800000,2.520000,73.624800
27.210000,19.800000,12.390000,15.570000,19.730000,8.200000,2.640000,73.435700
27.110000,19.680000,12.250000,15.460000,19.640000,8.600000,2.760000,73.258600
27.020000,19.570000,12.120000,15.360000,19.550000,9.000000,2.880000,73.070700
26.930000,19.460000,11.990000,15.260000,19.470000,9.300000,3.000000,72.872100
26.850000,19.360000,11.870000,15.170000,19.390000,9.700000,3.110000,72.662800
